iterations,mean_loss,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
29,0.7634517766497463,1696877179,False,30,1faf0_00001,2023-10-09_14-46-19,0.10326194763183594,2.9852023124694824,90597,M-Q60T6533T0,127.0.0.1,2.9852023124694824,30,
30,0.7613496932515338,1696877179,False,31,1faf0_00001,2023-10-09_14-46-19,0.10242724418640137,3.087629556655884,90597,M-Q60T6533T0,127.0.0.1,3.087629556655884,31,
31,0.7593824228028504,1696877179,False,32,1faf0_00001,2023-10-09_14-46-19,0.1045989990234375,3.1922285556793213,90597,M-Q60T6533T0,127.0.0.1,3.1922285556793213,32,
32,0.7575373993095512,1696877179,False,33,1faf0_00001,2023-10-09_14-46-19,0.1050558090209961,3.2972843647003174,90597,M-Q60T6533T0,127.0.0.1,3.2972843647003174,33,
33,0.7558035714285715,1696877179,False,34,1faf0_00001,2023-10-09_14-46-19,0.10502290725708008,3.4023072719573975,90597,M-Q60T6533T0,127.0.0.1,3.4023072719573975,34,
34,0.7541711809317444,1696877180,False,35,1faf0_00001,2023-10-09_14-46-20,0.10451292991638184,3.5068202018737793,90597,M-Q60T6533T0,127.0.0.1,3.5068202018737793,35,
35,0.7526315789473685,1696877180,False,36,1faf0_00001,2023-10-09_14-46-20,0.10190606117248535,3.6087262630462646,90597,M-Q60T6533T0,127.0.0.1,3.6087262630462646,36,
36,0.7511770726714433,1696877180,False,37,1faf0_00001,2023-10-09_14-46-20,0.10368919372558594,3.7124154567718506,90597,M-Q60T6533T0,127.0.0.1,3.7124154567718506,37,
37,0.749800796812749,1696877180,False,38,1faf0_00001,2023-10-09_14-46-20,0.1002957820892334,3.812711238861084,90597,M-Q60T6533T0,127.0.0.1,3.812711238861084,38,
38,0.7484966052376334,1696877180,False,39,1faf0_00001,2023-10-09_14-46-20,0.10213780403137207,3.914849042892456,90597,M-Q60T6533T0,127.0.0.1,3.914849042892456,39,
39,0.7472589792060492,1696877180,False,40,1faf0_00001,2023-10-09_14-46-20,0.10322976112365723,4.018078804016113,90597,M-Q60T6533T0,127.0.0.1,4.018078804016113,40,
40,0.7460829493087558,1696877180,False,41,1faf0_00001,2023-10-09_14-46-20,0.10337209701538086,4.121450901031494,90597,M-Q60T6533T0,127.0.0.1,4.121450901031494,41,
41,0.7449640287769785,1696877180,False,42,1faf0_00001,2023-10-09_14-46-20,0.10125494003295898,4.222705841064453,90597,M-Q60T6533T0,127.0.0.1,4.222705841064453,42,
42,0.7438981562774364,1696877180,False,43,1faf0_00001,2023-10-09_14-46-20,0.10457992553710938,4.3272857666015625,90597,M-Q60T6533T0,127.0.0.1,4.3272857666015625,43,
43,0.7428816466552316,1696877181,False,44,1faf0_00001,2023-10-09_14-46-21,0.10384321212768555,4.431128978729248,90597,M-Q60T6533T0,127.0.0.1,4.431128978729248,44,
