iterations,mean_loss,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
29,8.638595137012736,1696877179,False,30,1faf0_00004,2023-10-09_14-46-19,0.1051788330078125,3.0031702518463135,90600,M-Q60T6533T0,127.0.0.1,3.0031702518463135,30,
30,8.637313432835821,1696877179,False,31,1faf0_00004,2023-10-09_14-46-19,0.10405707359313965,3.107227325439453,90600,M-Q60T6533T0,127.0.0.1,3.107227325439453,31,
31,8.636114120621162,1696877179,False,32,1faf0_00004,2023-10-09_14-46-19,0.10513997077941895,3.212367296218872,90600,M-Q60T6533T0,127.0.0.1,3.212367296218872,32,
32,8.634989503149056,1696877179,False,33,1faf0_00004,2023-10-09_14-46-19,0.10208392143249512,3.314451217651367,90600,M-Q60T6533T0,127.0.0.1,3.314451217651367,33,
33,8.6339328130302,1696877179,False,34,1faf0_00004,2023-10-09_14-46-19,0.10349893569946289,3.41795015335083,90600,M-Q60T6533T0,127.0.0.1,3.41795015335083,34,
34,8.632938076416337,1696877180,False,35,1faf0_00004,2023-10-09_14-46-20,0.10157275199890137,3.5195229053497314,90600,M-Q60T6533T0,127.0.0.1,3.5195229053497314,35,
35,8.632,1696877180,False,36,1faf0_00004,2023-10-09_14-46-20,0.10093212127685547,3.620455026626587,90600,M-Q60T6533T0,127.0.0.1,3.620455026626587,36,
36,8.631113876789048,1696877180,False,37,1faf0_00004,2023-10-09_14-46-20,0.104888916015625,3.725343942642212,90600,M-Q60T6533T0,127.0.0.1,3.725343942642212,37,
37,8.630275507114744,1696877180,False,38,1faf0_00004,2023-10-09_14-46-20,0.10096883773803711,3.826312780380249,90600,M-Q60T6533T0,127.0.0.1,3.826312780380249,38,
38,8.62948113207547,1696877180,False,39,1faf0_00004,2023-10-09_14-46-20,0.1051790714263916,3.9314918518066406,90600,M-Q60T6533T0,127.0.0.1,3.9314918518066406,39,
39,8.628727377190462,1696877180,False,40,1faf0_00004,2023-10-09_14-46-20,0.10171890258789062,4.033210754394531,90600,M-Q60T6533T0,127.0.0.1,4.033210754394531,40,
40,8.628011204481792,1696877180,False,41,1faf0_00004,2023-10-09_14-46-20,0.10436296463012695,4.137573719024658,90600,M-Q60T6533T0,127.0.0.1,4.137573719024658,41,
41,8.627329871549604,1696877180,False,42,1faf0_00004,2023-10-09_14-46-20,0.10395979881286621,4.241533517837524,90600,M-Q60T6533T0,127.0.0.1,4.241533517837524,42,
42,8.62668089647812,1696877181,False,43,1faf0_00004,2023-10-09_14-46-21,0.10518670082092285,4.346720218658447,90600,M-Q60T6533T0,127.0.0.1,4.346720218658447,43,
43,8.62606202762575,1696877181,False,44,1faf0_00004,2023-10-09_14-46-21,0.10515713691711426,4.4518773555755615,90600,M-Q60T6533T0,127.0.0.1,4.4518773555755615,44,
44,8.625471217524197,1696877181,False,45,1faf0_00004,2023-10-09_14-46-21,0.10106492042541504,4.552942276000977,90600,M-Q60T6533T0,127.0.0.1,4.552942276000977,45,
45,8.624906600249066,1696877181,False,46,1faf0_00004,2023-10-09_14-46-21,0.10483789443969727,4.657780170440674,90600,M-Q60T6533T0,127.0.0.1,4.657780170440674,46,
46,8.624366471734893,1696877181,False,47,1faf0_00004,2023-10-09_14-46-21,0.10512161254882812,4.762901782989502,90600,M-Q60T6533T0,127.0.0.1,4.762901782989502,47,
47,8.623849272597186,1696877181,False,48,1faf0_00004,2023-10-09_14-46-21,0.10496687889099121,4.867868661880493,90600,M-Q60T6533T0,127.0.0.1,4.867868661880493,48,
48,8.623353573096683,1696877181,False,49,1faf0_00004,2023-10-09_14-46-21,0.10142207145690918,4.969290733337402,90600,M-Q60T6533T0,127.0.0.1,4.969290733337402,49,
49,8.622878059940517,1696877181,False,50,1faf0_00004,2023-10-09_14-46-21,0.10514616966247559,5.074436902999878,90600,M-Q60T6533T0,127.0.0.1,5.074436902999878,50,
50,8.622421524663677,1696877182,False,51,1faf0_00004,2023-10-09_14-46-22,0.10022711753845215,5.17466402053833,90600,M-Q60T6533T0,127.0.0.1,5.17466402053833,51,
51,8.621982853374368,1696877182,False,52,1faf0_00004,2023-10-09_14-46-22,0.10512518882751465,5.279789209365845,90600,M-Q60T6533T0,127.0.0.1,5.279789209365845,52,
52,8.621561017680035,1696877182,False,53,1faf0_00004,2023-10-09_14-46-22,0.1015007495880127,5.381289958953857,90600,M-Q60T6533T0,127.0.0.1,5.381289958953857,53,
53,8.62115506663846,1696877182,False,54,1faf0_00004,2023-10-09_14-46-22,0.10262703895568848,5.483916997909546,90600,M-Q60T6533T0,127.0.0.1,5.483916997909546,54,
54,8.62076411960133,1696877182,False,55,1faf0_00004,2023-10-09_14-46-22,0.1052389144897461,5.589155912399292,90600,M-Q60T6533T0,127.0.0.1,5.589155912399292,55,
55,8.6203873598369,1696877182,False,56,1faf0_00004,2023-10-09_14-46-22,0.10514497756958008,5.694300889968872,90600,M-Q60T6533T0,127.0.0.1,5.694300889968872,56,
56,8.620024028834601,1696877182,False,57,1faf0_00004,2023-10-09_14-46-22,0.10095405578613281,5.795254945755005,90600,M-Q60T6533T0,127.0.0.1,5.795254945755005,57,
57,8.619673421207947,1696877182,False,58,1faf0_00004,2023-10-09_14-46-22,0.10512709617614746,5.900382041931152,90600,M-Q60T6533T0,127.0.0.1,5.900382041931152,58,
