iterations,mean_loss,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
52,6.586655112651647,1696877182,False,53,1faf0_00000,2023-10-09_14-46-22,0.10380697250366211,5.3586108684539795,90596,M-Q60T6533T0,127.0.0.1,5.3586108684539795,53,
53,6.585034013605442,1696877182,False,54,1faf0_00000,2023-10-09_14-46-22,0.10130190849304199,5.4599127769470215,90596,M-Q60T6533T0,127.0.0.1,5.4599127769470215,54,
54,6.58347245409015,1696877182,False,55,1faf0_00000,2023-10-09_14-46-22,0.10281801223754883,5.56273078918457,90596,M-Q60T6533T0,127.0.0.1,5.56273078918457,55,
55,6.581967213114754,1696877182,False,56,1faf0_00000,2023-10-09_14-46-22,0.10422182083129883,5.666952610015869,90596,M-Q60T6533T0,127.0.0.1,5.666952610015869,56,
56,6.580515297906603,1696877182,False,57,1faf0_00000,2023-10-09_14-46-22,0.10014224052429199,5.767094850540161,90596,M-Q60T6533T0,127.0.0.1,5.767094850540161,57,
57,6.579113924050633,1696877182,False,58,1faf0_00000,2023-10-09_14-46-22,0.10141682624816895,5.86851167678833,90596,M-Q60T6533T0,127.0.0.1,5.86851167678833,58,
58,6.577760497667185,1696877182,False,59,1faf0_00000,2023-10-09_14-46-22,0.10327410697937012,5.9717857837677,90596,M-Q60T6533T0,127.0.0.1,5.9717857837677,59,
59,6.57645259938838,1696877183,False,60,1faf0_00000,2023-10-09_14-46-23,0.1029520034790039,6.074737787246704,90596,M-Q60T6533T0,127.0.0.1,6.074737787246704,60,
60,6.575187969924812,1696877183,False,61,1faf0_00000,2023-10-09_14-46-23,0.1013040542602539,6.176041841506958,90596,M-Q60T6533T0,127.0.0.1,6.176041841506958,61,
61,6.57396449704142,1696877183,False,62,1faf0_00000,2023-10-09_14-46-23,0.10262823104858398,6.278670072555542,90596,M-Q60T6533T0,127.0.0.1,6.278670072555542,62,
62,6.57278020378457,1696877183,False,63,1faf0_00000,2023-10-09_14-46-23,0.10341286659240723,6.382082939147949,90596,M-Q60T6533T0,127.0.0.1,6.382082939147949,63,
63,6.57163323782235,1696877183,False,64,1faf0_00000,2023-10-09_14-46-23,0.10198187828063965,6.484064817428589,90596,M-Q60T6533T0,127.0.0.1,6.484064817428589,64,
64,6.570521861777151,1696877183,False,65,1faf0_00000,2023-10-09_14-46-23,0.10439872741699219,6.588463544845581,90596,M-Q60T6533T0,127.0.0.1,6.588463544845581,65,
65,6.569444444444445,1696877183,False,66,1faf0_00000,2023-10-09_14-46-23,0.10515093803405762,6.693614482879639,90596,M-Q60T6533T0,127.0.0.1,6.693614482879639,66,
66,6.568399452804377,1696877183,False,67,1faf0_00000,2023-10-09_14-46-23,0.10064530372619629,6.794259786605835,90596,M-Q60T6533T0,127.0.0.1,6.794259786605835,67,
67,6.567385444743936,1696877184,False,68,1faf0_00000,2023-10-09_14-46-24,0.10059213638305664,6.894851922988892,90596,M-Q60T6533T0,127.0.0.1,6.894851922988892,68,
